1523313139,9169.98,10.15,6687.52,393.84,11358.1,-4.9799999999999995,39.75,hold
1523313200,9169.98,10.15,6698.13,393.86,11358.1,-4.97,44.25,hold
1523313261,9169.98,10.15,6698.13,394.26,11358.1,-4.81,44.25,hold
1523313322,9169.98,10.15,6698.12,394.1,11358.11,-4.81,44.25,hold
1523313383,9169.98,10.15,6702.65,394.56,11358.11,-4.78,46.0,hold
1523313443,9169.98,10.15,6702.77,394.7,11358.11,-4.74,46.0,hold
1523313504,9169.98,10.15,6710.09,395.24,11358.12,-4.78,48.25,hold
1523313565,9169.98,10.15,6708.01,394.9,11358.12,-4.75,48.0,hold
1523313626,9169.98,10.15,6700.64,394.43,11358.14,-4.78,45.25,hold
1523313687,9169.98,10.15,6700.63,394.66,11358.15,-4.83,45.25,hold
1523313748,9169.98,10.15,6701.0,395.27,11326.45,-4.95,45.25,hold
1523313808,9169.98,10.15,6704.0,395.26,11326.45,-4.95,47.5,hold
1523313869,9169.98,10.15,6704.03,395.27,11326.45,-4.99,47.0,hold
1523313930,9169.98,10.15,6700.01,394.73,11326.45,-5.04,45.0,hold
1523313991,9169.98,10.15,6699.7,395.16,11326.45,-5.1,45.75,hold
1523314052,9169.98,10.15,6703.14,395.16,11318.79,-5.07,46.0,hold
1523314113,9169.98,10.15,6703.14,395.16,11316.29,-5.01,46.0,hold
1523314173,9169.98,10.15,6695.0,395.0,11308.17,-5.01,45.0,hold
1523314234,9169.98,10.15,6697.3,394.96,11308.2,-5.050000000000001,43.25,hold
1523314295,9169.98,10.15,6697.3,395.26,11308.2,-5.050000000000001,43.25,hold
1523314356,9169.98,10.15,6697.3,394.74,11312.76,-5.04,43.25,hold
1523314417,9169.98,10.15,6697.3,394.82,11301.52,-5.0,43.25,hold
1523314478,9169.98,10.15,6698.0,394.97,11301.52,-4.89,43.75,hold
1523314539,9169.98,10.15,6697.99,393.72,11301.62,-4.8500000000000005,43.75,hold
1523314599,9169.98,10.15,6698.0,392.52,11290.59,-4.82,43.75,hold
1523314660,9169.98,10.15,6698.0,392.52,11290.59,-4.82,43.75,hold
1523314721,9169.98,10.15,6692.74,392.47,11290.59,-4.83,43.25,hold
1523314782,9169.98,10.15,6693.0,392.48,11290.59,-4.9,41.25,hold
1523314843,9169.98,10.15,6695.17,392.45,11290.59,-4.9,41.25,hold
1523314904,9169.98,10.15,6697.99,392.65,11290.6,-4.9,44.0,hold
1523314964,9169.98,10.15,6697.99,394.33,11290.6,-4.82,44.0,hold
1523315025,9169.98,10.15,6698.0,394.08,11290.6,-4.82,44.0,hold
1523315086,9169.98,10.15,6699.99,394.06,11289.89,-4.6899999999999995,45.0,hold
1523315147,9169.98,10.15,6704.81,394.36,11287.99,-4.66,46.25,hold
1523315208,9169.98,10.15,6709.86,394.66,11287.28,-4.63,49.75,hold
1523315269,9169.98,10.15,6709.99,394.66,11287.28,-4.54,49.75,hold
1523315329,9169.98,10.15,6707.0,394.69,11287.28,-4.52,48.0,hold
1523315390,9169.98,10.15,6711.31,394.69,11287.79,-4.63,50.0,hold
1523315451,9169.98,10.15,6714.0,394.69,11287.79,-4.58,51.25,hold
1523315512,9169.98,10.15,6713.99,394.69,11287.79,-4.52,51.25,hold
1523315573,9169.98,10.15,6714.0,394.7,11287.75,-4.52,51.25,hold
1523315634,9169.98,10.15,6713.99,394.99,11294.89,-4.52,51.25,hold
1523315694,9169.98,10.15,6714.0,395.26,11294.89,-4.52,51.25,hold
1523315755,9169.98,10.15,6717.28,395.1,11294.19,-4.52,51.25,hold
1523315816,9169.98,10.15,6714.0,395.09,11289.07,-4.52,50.75,hold
1523315877,9169.98,10.15,6710.0,395.09,11289.07,-4.54,48.25,hold
1523315938,9169.98,10.15,6707.01,395.1,11289.04,-4.6,46.5,hold
1523315998,9169.98,10.15,6710.01,395.0,11289.04,-4.65,48.25,hold
1523316059,9169.98,10.15,6710.02,395.0,11289.85,-4.6,48.25,hold
1523316120,9169.98,10.15,6713.92,394.96,11289.85,-4.6,48.25,hold
